Open,High,Low,Close,Volume,Ticker,Change
24440,24590,24060,24210,69600,PPH,-0.012239902080783405
24350,24510,24000,24300,34500,PPH,0.0037174721189590088
24350,24510,24300,24510,76200,PPH,0.00864197530864197
24350,25530,24350,25240,104900,PPH,0.029783761729906155
25240,25240,24800,25030,58800,PPH,-0.008320126782884296
25030,26100,25030,25670,123600,PPH,0.025569316819816112
25580,25580,24640,25080,87200,PPH,-0.02298402804830546
25150,25530,25080,25370,43300,PPH,0.011562998405103775
25370,25370,24730,24870,22200,PPH,-0.019708316909735957
24350,25370,24350,25240,35400,PPH,0.014877362283876261
24870,25150,24640,25030,79700,PPH,-0.008320126782884296
25150,25670,24590,25530,90700,PPH,0.019976028765481324
25670,25670,25030,25240,27700,PPH,-0.011359185272228789
24730,25370,24730,25150,54700,PPH,-0.003565768621236143
25240,25240,24510,24800,69900,PPH,-0.013916500994035741
24730,25240,24440,24940,44200,PPH,0.005645161290322553
25030,27040,25030,26680,333100,PPH,0.06976744186046502
26100,27410,26100,26250,81600,PPH,-0.016116941529235373
26250,26460,25530,25740,44300,PPH,-0.01942857142857146
25530,25960,25080,25670,57400,PPH,-0.00271950271950272
26280,26280,25450,25820,51900,PPH,0.005843396961433545
25820,26850,25820,26720,106000,PPH,0.03485670023237808
26120,26850,26040,26790,92400,PPH,0.0026197604790418882
26790,26790,26330,26570,86600,PPH,-0.008212019410227644
26790,26790,26420,26570,84400,PPH,0.0
26330,26500,26190,26190,42500,PPH,-0.01430184418517122
26040,26280,25970,26120,41800,PPH,-0.002672775868652111
26120,26330,26120,26280,50700,PPH,0.006125574272588086
26570,27980,26120,27760,358800,PPH,0.05631659056316596
27470,28660,27470,28060,150500,PPH,0.010806916426512991
26790,28280,26500,27600,129000,PPH,-0.016393442622950838
27600,28740,27600,28510,280600,PPH,0.032971014492753525
28740,28740,28360,28510,71600,PPH,0.0
29250,29250,28220,28360,86400,PPH,-0.005261311820413894
28360,28360,27840,27910,89300,PPH,-0.015867418899858987
27910,28510,27600,27760,99400,PPH,-0.005374417771408124
27840,28360,27470,27600,112100,PPH,-0.0057636887608069065
27840,27840,26950,26950,116100,PPH,-0.023550724637681153
27020,27020,26330,26330,56400,PPH,-0.023005565862708743
26570,27250,26040,27250,45200,PPH,0.03494113178883396
26640,27470,26420,27470,48000,PPH,0.008073394495412778
27090,30820,27090,29930,637400,PPH,0.08955223880597019
30000,30970,29490,30080,172000,PPH,0.005011693952555962
30590,30590,28810,28870,147200,PPH,-0.04022606382978722
28220,28510,27090,27690,318600,PPH,-0.04087287842050569
27690,28740,26570,27980,271100,PPH,0.010473094980137265
27690,28660,24610,26190,241300,PPH,-0.06397426733380984
26040,26500,23510,23870,169700,PPH,-0.08858342878961434
23140,24470,23140,23870,88300,PPH,0.0
24470,25370,23740,25300,64300,PPH,0.05990783410138256
25300,28120,25010,28120,302600,PPH,0.1114624505928854
27840,29490,27840,28740,84900,PPH,0.02204836415362732
28740,29700,28510,29170,113700,PPH,0.014961725817675742
29110,29700,28220,28870,140500,PPH,-0.010284538909838825
28570,28970,27910,28360,68300,PPH,-0.01766539660547284
28360,28360,26950,27090,42600,PPH,-0.04478138222849082
25450,27600,25370,26790,103700,PPH,-0.011074197120708784
28220,28220,26570,27600,42000,PPH,0.03023516237402024
27090,27840,25750,25750,68400,PPH,-0.06702898550724634
25140,26190,24920,25140,77600,PPH,-0.023689320388349477
25370,26850,25370,26040,49200,PPH,0.03579952267303099
25890,27160,25370,27160,37700,PPH,0.043010752688172005
26640,27540,26640,26850,37500,PPH,-0.011413843888070652
26120,27250,26120,26950,34000,PPH,0.003724394785847407
26640,27470,25370,26040,54600,PPH,-0.03376623376623378
26420,26420,25370,26420,31300,PPH,0.014592933947772613
25750,26120,25370,25750,227800,PPH,-0.025359576078728185
25820,26570,25580,26500,44200,PPH,0.029126213592232997
26500,27250,26500,26790,159800,PPH,0.010943396226415159
27250,27600,26720,27390,86200,PPH,0.022396416573348343
27470,27470,26720,27090,31800,PPH,-0.010952902519167584
26850,27980,26850,27470,73000,PPH,0.014027316352897667
27760,27760,26850,27600,87900,PPH,0.004732435384055433
27600,28740,27600,28120,143500,PPH,0.018840579710144967
28370,28750,28220,28220,30400,PPH,0.0035561877667140696
28370,28370,27500,27740,41800,PPH,-0.01700921332388372
27740,28370,26400,27740,132100,PPH,0.0
28370,29000,27900,28530,281600,PPH,0.02847873107426091
28530,29170,28370,28370,44900,PPH,-0.005608131791097093
27980,29240,27980,28370,428000,PPH,0.0
27980,27980,26000,26640,112700,PPH,-0.060979908353894996
26790,27270,26310,26790,40500,PPH,0.005630630630630629
26960,26960,26000,26000,63200,PPH,-0.029488615154908526
25850,26860,25850,26400,63000,PPH,0.01538461538461533
25690,26000,25220,25600,99400,PPH,-0.030303030303030276
25690,25690,24040,24110,138000,PPH,-0.05820312500000002
24510,24590,23640,23640,78100,PPH,-0.01949398589796769
24660,24660,23010,23170,36800,PPH,-0.019881556683587154
23330,24340,22700,24340,30300,PPH,0.05049633146309884
23170,24590,23170,23720,16400,PPH,-0.025472473294987696
23640,24040,23640,23800,23500,PPH,0.003372681281618828
23640,24190,23640,23870,23400,PPH,0.002941176470588225
23960,23960,23570,23640,32500,PPH,-0.009635525764558062
23640,23800,23170,23170,63000,PPH,-0.019881556683587154
23800,24820,23170,23640,45500,PPH,0.020284851100561108
23640,23640,23400,23480,16800,PPH,-0.006768189509306244
23640,23640,22130,22770,52700,PPH,-0.030238500851788808
22080,22700,22080,22300,32100,PPH,-0.020641194554238074
22080,22380,22080,22220,38100,PPH,-0.0035874439461883734
22130,22380,22130,22130,13500,PPH,-0.004050405040504024
22770,22770,22130,22130,11400,PPH,0.0
22850,22850,22130,22380,10700,PPH,0.011296882060551239
22080,22220,19770,22080,27100,PPH,-0.013404825737265424
21440,21830,21440,21830,9000,PPH,-0.011322463768115965
21980,21980,21670,21670,8500,PPH,-0.007329363261566635
21830,21980,21670,21830,15400,PPH,0.00738347946469764
21830,21830,21350,21670,8000,PPH,-0.007329363261566635
21830,22220,21830,21980,26900,PPH,0.01430549146285176
22130,22850,22130,22540,56500,PPH,0.02547770700636942
22850,22850,22600,22700,12200,PPH,0.00709849157054121
22380,22460,22130,22300,16400,PPH,-0.017621145374449365
22540,22540,22300,22380,54100,PPH,0.0035874439461882623
22380,23330,22380,23170,26300,PPH,0.03529937444146558
23330,24590,23250,24510,137800,PPH,0.05783340526542946
25050,25050,24270,24430,36800,PPH,-0.003263973888208871
24660,24740,24430,24590,38900,PPH,0.006549324600900519
24430,24660,24110,24430,38100,PPH,-0.006506710044733577
24590,25220,24590,24980,73100,PPH,0.022513303315595534
24900,24980,24510,24900,25400,PPH,-0.0032025620496397567
24820,24900,24340,24590,29200,PPH,-0.012449799196787126
24590,24590,24340,24430,111200,PPH,-0.006506710044733577
24430,24430,24190,24430,46200,PPH,0.0
24340,24340,24190,24190,12700,PPH,-0.009823986901350779
24270,24270,23960,24040,57700,PPH,-0.0062009094667218045
23870,24190,23870,23960,14600,PPH,-0.0033277870216306127
23960,24820,23960,24040,21200,PPH,0.0033388981636059967
23870,24040,23800,24040,12300,PPH,0.0
23960,23960,23800,23960,18600,PPH,-0.0033277870216306127
23640,23960,23480,23960,20700,PPH,0.0
23640,23720,23330,23570,29500,PPH,-0.016277128547579345
23570,23570,23250,23480,6600,PPH,-0.0038184132371659185
23170,23400,23170,23400,18200,PPH,-0.0034071550255536653
23330,23400,23250,23330,23200,PPH,-0.002991452991452981
23400,23400,23330,23330,29900,PPH,0.0
23250,24430,23250,24040,155600,PPH,0.030432918988426927
23870,23870,23250,23720,81800,PPH,-0.01331114808652245
23400,23640,23250,23250,17800,PPH,-0.019814502529511002
23400,23400,23250,23400,3100,PPH,0.006451612903225712
23250,23480,23080,23250,30000,PPH,-0.0064102564102563875
23250,23640,23170,23400,34100,PPH,0.006451612903225712
23400,24430,23330,23640,64500,PPH,0.01025641025641022
23640,23640,23570,23570,8200,PPH,-0.0029610829103214886
23640,23640,23480,23640,16100,PPH,0.002969876962240159
23640,24190,23640,23870,52100,PPH,0.009729272419627844
23960,24190,23960,24110,16800,PPH,0.010054461667364789
23870,23960,23640,23720,19000,PPH,-0.016175860638739104
23640,23870,23640,23870,4800,PPH,0.006323777403035358
23870,24110,23570,23570,18500,PPH,-0.012568077084206153
23720,23720,22700,22700,34200,PPH,-0.03691132795927021
23010,23400,22850,23400,4500,PPH,0.03083700440528636
22850,23170,22770,22850,22100,PPH,-0.023504273504273532
22850,23010,22700,23010,10900,PPH,0.0070021881838073785
22850,23010,22700,22700,27300,PPH,-0.013472403302911773
22540,22600,22130,22380,17000,PPH,-0.014096916299559448
22300,22300,22080,22080,12500,PPH,-0.013404825737265424
22130,22130,21670,21670,22700,PPH,-0.0185688405797102
22380,22380,21350,21600,22300,PPH,-0.0032302722658053007
21750,21750,21120,21440,29200,PPH,-0.007407407407407418
21440,21440,20870,20960,13700,PPH,-0.02238805970149249
21040,21040,20640,20720,10800,PPH,-0.011450381679389277
21200,21270,21120,21270,4100,PPH,0.02654440154440163
21510,21670,20180,20250,10400,PPH,-0.04795486600846266
20090,20490,19550,19700,73600,PPH,-0.02716049382716046
19700,20090,19550,20090,18100,PPH,0.019796954314720727
19700,19700,18910,18910,10400,PPH,-0.058735689397710344
18910,19620,18910,19460,4800,PPH,0.029085140137493415
19380,19460,19310,19460,10300,PPH,0.0
19700,19860,19620,19700,21500,PPH,0.012332990750256956
19700,19700,18910,19620,27000,PPH,-0.004060913705583702
22380,22380,19940,19940,1100,PPH,0.016309887869520923
19700,19770,19620,19770,5300,PPH,-0.00852557673019061
22080,22080,19700,19700,5700,PPH,-0.0035407182599899167
19770,19770,18990,19310,5800,PPH,-0.019796954314720838
19550,19550,17820,18510,11300,PPH,-0.04142931123770066
18130,18680,18130,18680,18100,PPH,0.009184224743381986
18440,18910,17960,17960,25300,PPH,-0.03854389721627405
18680,18750,18050,18750,29300,PPH,0.04398663697104688
18750,18910,18050,18130,54300,PPH,-0.03306666666666669
18050,18360,17410,18360,44300,PPH,0.012686155543298439
18130,18130,17960,18130,25900,PPH,-0.012527233115468439
17960,18200,17960,18130,5300,PPH,0.0
18130,18200,17960,17960,37100,PPH,-0.009376723662437914
18130,18130,17410,17650,29400,PPH,-0.017260579064588
17650,17650,16560,16620,27700,PPH,-0.05835694050991502
16940,16940,16560,16620,7800,PPH,0.0
16780,17250,16780,16780,11900,PPH,0.00962695547533099
18750,18750,15830,15990,54500,PPH,-0.04707985697258643
17180,17180,16230,16230,25500,PPH,0.015009380863039379
16560,16560,15610,15760,34700,PPH,-0.028958718422674057
15760,15760,14190,14570,67400,PPH,-0.07550761421319796
13870,15610,13870,15510,101200,PPH,0.06451612903225801
15680,16079,15440,15680,44000,PPH,0.010960670535138606
15830,16149,15610,15830,33000,PPH,0.00956632653061229
16170,17030,16170,16680,16500,PPH,0.053695514845230496
16170,16770,16170,16600,10600,PPH,-0.004796163069544335
16170,16170,16170,16170,1400,PPH,-0.025903614457831292
16170,16520,15580,16170,1400,PPH,0.0
16680,16680,16100,16260,5000,PPH,0.005565862708719838
16680,16860,16680,16770,22000,PPH,0.03136531365313644
16940,17280,16600,17030,34800,PPH,0.015503875968992276
16940,17450,16940,17450,36900,PPH,0.024662360540223194
17450,17530,17200,17380,58100,PPH,-0.0040114613180515235
17030,17450,17030,17280,37200,PPH,-0.005753739930955071
17450,17530,17280,17280,24800,PPH,0.0
17200,17530,17110,17110,35500,PPH,-0.00983796296296291
17110,17110,16770,16770,35900,PPH,-0.019871420222092318
17030,17030,16940,17030,17400,PPH,0.015503875968992276
16940,16940,16860,16940,24800,PPH,-0.005284791544333478
17700,17700,17030,17280,32600,PPH,0.02007083825265643
17280,17280,16940,17200,24200,PPH,-0.00462962962962965
17110,17280,17110,17200,40400,PPH,0.0
17380,17380,17200,17200,3000,PPH,0.0
17200,17280,17200,17280,32800,PPH,0.0046511627906977715
16860,17200,16860,17110,13200,PPH,-0.00983796296296291
16600,17030,16600,16770,37500,PPH,-0.019871420222092318
16770,16770,16600,16600,13800,PPH,-0.010137149672033385
16600,16600,16600,16600,2200,PPH,0.0
16600,17030,16600,17030,2100,PPH,0.025903614457831292
16680,17200,16680,16860,64100,PPH,-0.00998238402818552
17030,17110,17030,17110,10100,PPH,0.014827995255041415
17110,17110,16770,17030,41100,PPH,-0.004675628287551192
17030,17030,16860,17030,38700,PPH,0.0
17030,17030,16940,17030,29300,PPH,0.0
17030,17030,16860,17030,21800,PPH,0.0
17030,17110,17030,17110,10200,PPH,0.004697592483851931
17110,17110,17030,17110,84700,PPH,0.0
17110,17630,17110,17630,150300,PPH,0.030391583869082472
17700,18720,17700,18050,121300,PPH,0.02382302892796373
18220,18220,16940,17030,57600,PPH,-0.0565096952908587
17030,17530,16940,17200,36000,PPH,0.009982384028185631
17110,17380,17030,17200,12100,PPH,0.0
17280,17380,17110,17280,48400,PPH,0.0046511627906977715
17280,17450,17280,17450,60100,PPH,0.00983796296296302
17450,17700,17380,17450,58700,PPH,0.0
17630,17700,17450,17630,93300,PPH,0.010315186246418362
17800,18140,17700,17880,104000,PPH,0.01418037436188313
17880,17880,17700,17880,94400,PPH,0.0
17880,18050,17530,17800,55000,PPH,-0.004474272930648726
17380,17960,17380,17880,58700,PPH,0.004494382022471877
18390,20520,18390,20520,276900,PPH,0.1476510067114094
22120,22120,20090,20090,99200,PPH,-0.020955165692007838
21030,21030,19660,19840,75200,PPH,-0.012444001991040343
20420,20520,19580,19750,106600,PPH,-0.004536290322580627
19840,19920,19750,19920,65400,PPH,0.008607594936708818
19920,20000,19500,19500,34700,PPH,-0.02108433734939763
19660,19750,19580,19660,38900,PPH,0.00820512820512831
19580,20360,19580,20260,157100,PPH,0.030518819938962327
20180,20260,19750,20090,23000,PPH,-0.008390918065153019
19750,19750,19240,19500,68300,PPH,-0.029367844698855117
19500,19580,19410,19500,43800,PPH,0.0
19500,19840,19500,19580,34800,PPH,0.004102564102564044
19750,20180,19750,20180,48300,PPH,0.0306435137895813
20090,20180,20000,20090,45400,PPH,-0.004459861248761188
20000,20520,20000,20520,143400,PPH,0.021403683424589426
20610,20680,20180,20180,34100,PPH,-0.016569200779727122
20180,20420,19920,20180,64300,PPH,0.0
20090,20180,19840,20180,37400,PPH,0.0
19920,20000,19840,19920,18800,PPH,-0.012884043607532258
19580,19580,19330,19330,68700,PPH,-0.029618473895582365
18810,19580,18810,19140,24000,PPH,-0.009829280910501836
18810,19500,18810,19500,43600,PPH,0.018808777429467183
19410,19580,19330,19580,11200,PPH,0.004102564102564044
19580,19580,19410,19410,27400,PPH,-0.00868232890704801
19240,19920,19240,19580,18900,PPH,0.008758371973209611
19920,19920,19500,19580,4900,PPH,0.0
19330,19580,19330,19580,6800,PPH,0.0
19580,19580,19330,19500,22600,PPH,-0.0040858018386108474
19410,19580,19330,19410,23300,PPH,-0.004615384615384577
19330,19410,19330,19410,11900,PPH,0.0
19330,19410,19140,19240,30800,PPH,-0.008758371973209722
19580,19920,19330,19840,60500,PPH,0.031185031185031242
19580,19580,19500,19580,27300,PPH,-0.01310483870967738
19580,19660,19500,19580,10200,PPH,0.0
19580,19580,19410,19410,4800,PPH,-0.00868232890704801
19500,19500,19240,19240,18800,PPH,-0.008758371973209722
19330,19330,19330,19330,200,PPH,0.004677754677754775
19330,19330,19240,19240,800,PPH,-0.004655975168132431
19240,19240,19240,19240,100,PPH,0.0
19840,19840,19580,19580,3000,PPH,0.017671517671517645
19660,19660,19660,19660,200,PPH,0.004085801838610736
19410,19410,19410,19410,200,PPH,-0.012716174974567673
19330,19330,18900,18980,257300,PPH,-0.022153529108706826
19500,19500,19500,19500,100,PPH,0.027397260273972712
19500,19500,19500,19500,300,PPH,0.0
19240,19330,19140,19140,2900,PPH,-0.018461538461538418
19140,19140,19140,19140,9700,PPH,0.0
19410,19410,19240,19240,400,PPH,0.0052246603970742544
19240,19240,19080,19140,7900,PPH,-0.00519750519750517
19240,19240,19240,19240,400,PPH,0.0052246603970742544
19240,19330,19240,19240,9100,PPH,0.0
19330,19330,19080,19140,5400,PPH,-0.00519750519750517
19140,19410,19140,19410,6900,PPH,0.014106583072100332
19410,19410,19330,19330,5600,PPH,-0.004121586810922229
19410,19410,19410,19410,3800,PPH,0.0041386445938955685
19240,19330,19140,19140,31600,PPH,-0.01391035548686248
19330,19410,19330,19410,600,PPH,0.014106583072100332
19240,19240,19140,19140,1200,PPH,-0.01391035548686248
19240,19240,19140,19240,12500,PPH,0.0052246603970742544
19660,19660,19660,19660,900,PPH,0.021829521829521914
19580,19660,19580,19580,16800,PPH,-0.004069175991861629
19660,19750,19660,19660,4100,PPH,0.004085801838610736
19660,19920,19660,19750,24400,PPH,0.004577822990844416
20000,20000,19840,20000,2600,PPH,0.012658227848101333
21110,21460,20680,20940,192900,PPH,0.04699999999999993
21030,21370,20850,20850,30100,PPH,-0.004297994269340966
20410,21110,20410,20940,32400,PPH,0.004316546762589857
21290,21290,20940,20940,34100,PPH,0.0
21030,21110,21030,21030,14700,PPH,0.004297994269341077
21110,21200,21110,21110,6800,PPH,0.003804089396100885
21110,21290,20510,21200,22500,PPH,0.00426338228327805
21200,21550,21200,21290,3900,PPH,0.004245283018867951
21110,21290,20850,21030,62100,PPH,-0.012212306247064375
20850,21110,20850,21110,33300,PPH,0.003804089396100885
20940,21200,20940,21110,130200,PPH,0.0
21110,21290,21110,21110,86000,PPH,0.0
21200,21370,21110,21200,104400,PPH,0.00426338228327805
21720,21720,21290,21290,22900,PPH,0.004245283018867951
21630,21630,21370,21370,1500,PPH,0.003757632691404389
21110,21290,21030,21110,37500,PPH,-0.01216658867571363
21720,21720,21030,21200,51600,PPH,0.00426338228327805
21030,21110,21030,21110,8400,PPH,-0.004245283018867951
21200,21460,21200,21370,34100,PPH,0.012316437707247774
21630,21630,21290,21370,21700,PPH,0.0
21370,21460,21290,21460,60200,PPH,0.004211511464670137
22190,22190,21460,21560,14000,PPH,0.004659832246039164
21740,22010,21560,21560,18800,PPH,0.0
21740,21920,21560,21920,18300,PPH,0.016697588126159513
21830,21830,21740,21830,10200,PPH,-0.0041058394160583545
21740,22010,21740,22010,16200,PPH,0.008245533669262395
21920,22010,21920,22010,11000,PPH,0.0
22010,22090,21830,21920,9400,PPH,-0.004089050431621999
21920,22090,21830,22010,52000,PPH,0.0041058394160584655
22190,22370,22010,22090,30100,PPH,0.0036347114947750114
22190,22370,22010,22010,22100,PPH,-0.003621548211860559
21920,22090,21920,22010,7300,PPH,0.0
22010,22010,21740,21920,24000,PPH,-0.004089050431621999
21740,21830,21740,21830,9400,PPH,-0.0041058394160583545
21830,21830,21830,21830,8600,PPH,0.0
21740,22280,21740,22010,20900,PPH,0.008245533669262395
22190,22190,22010,22090,32300,PPH,0.0036347114947750114
22090,22560,22090,22560,45100,PPH,0.02127659574468077
22280,22370,21740,21740,16500,PPH,-0.03634751773049649
22190,22190,22090,22090,2000,PPH,0.01609935602575896
22010,22370,21920,22190,8900,PPH,0.004526935264825616
21920,22190,21920,22010,27800,PPH,-0.008111762054979765
21830,22190,21830,22190,3200,PPH,0.008178100863243998
22010,22370,22010,22090,7800,PPH,-0.0045065344749887215
22280,22640,22280,22460,25600,PPH,0.016749660479855155
22460,23550,22460,23550,31200,PPH,0.04853072128227964
22830,23190,22830,23090,20200,PPH,-0.019532908704883223
23010,23190,22730,23190,16800,PPH,0.004330879168471302
23010,23280,23010,23280,17400,PPH,0.0038809831824062613
23190,23360,22910,23090,9600,PPH,-0.00816151202749138
23090,23360,23090,23090,18500,PPH,0.0
23090,23460,23090,23280,70900,PPH,0.008228670420095341
23360,23360,23090,23090,23800,PPH,-0.00816151202749138
23280,23360,23190,23280,34300,PPH,0.008228670420095341
23280,23360,23280,23360,27400,PPH,0.0034364261168384758
25080,25080,23730,23820,53100,PPH,0.019691780821917915
23910,23910,23550,23550,19300,PPH,-0.01133501259445846
23820,24360,23820,24090,55400,PPH,0.02292993630573248
24000,24450,24000,24280,53800,PPH,0.007887090078871006
24450,24550,23820,23910,58400,PPH,-0.015238879736408584
24090,24360,23640,23820,47200,PPH,-0.0037641154328732496
24180,24180,23460,23820,75500,PPH,0.0
24000,24090,23090,23640,94000,PPH,-0.007556675062972307
23640,23730,23090,23550,85400,PPH,-0.0038071065989847552
23550,23550,23090,23090,48400,PPH,-0.019532908704883223
23280,23460,23190,23280,46500,PPH,0.008228670420095341
23190,23280,23010,23090,30600,PPH,-0.00816151202749138
23090,23640,23090,23640,36200,PPH,0.023819835426591496
23640,23730,23460,23550,25200,PPH,-0.0038071065989847552
23360,23640,23360,23640,38400,PPH,0.003821656050955413
23640,23820,23640,23820,48300,PPH,0.0076142131979695105
23820,24000,23730,23910,87900,PPH,0.0037783375314861534
23910,24000,23550,23820,41800,PPH,-0.0037641154328732496
23820,23910,23640,23820,23900,PPH,0.0
23730,23820,23550,23730,31500,PPH,-0.0037783375314861534
23730,23910,23550,23910,18200,PPH,0.007585335018963413
23730,23820,23730,23820,6400,PPH,-0.0037641154328732496
26270,26270,23090,23460,63600,PPH,-0.015113350125944613
23190,23550,23190,23360,16400,PPH,-0.004262574595055413
23280,23550,22910,23090,29400,PPH,-0.011558219178082196
23360,23360,23090,23090,13100,PPH,0.0
23550,23550,23190,23360,7100,PPH,0.011693373754872338
23280,23280,23090,23090,30700,PPH,-0.011558219178082196
23550,23550,23360,23360,3400,PPH,0.011693373754872338
23090,23460,23090,23190,14800,PPH,-0.007277397260273988
23190,23640,23190,23640,20900,PPH,0.019404915912031084
23730,24450,23550,24360,97100,PPH,0.030456852791878264
25900,25900,24090,24280,29500,PPH,-0.003284072249589487
27440,27990,24630,24910,119000,PPH,0.025947281713344372
25000,25000,24180,24360,34800,PPH,-0.022079486150140548
24450,24730,24360,24360,72400,PPH,0.0
24810,24810,24000,24180,67500,PPH,-0.007389162561576401
24180,24360,24180,24360,15200,PPH,0.007444168734491274
24360,24630,24180,24450,111000,PPH,0.003694581280788256
24450,24910,24450,24630,39000,PPH,0.007361963190184007
24630,24910,24630,24910,48000,PPH,0.01136825010150222
25000,25810,24730,24910,33800,PPH,0.0
25000,25000,24550,24630,12000,PPH,-0.011240465676435218
25180,25450,25080,25270,47300,PPH,0.02598457166057644
25080,25180,24810,24910,26100,PPH,-0.014246141669964407
24910,24910,24280,24630,21100,PPH,-0.011240465676435218
24730,24730,23550,23730,93500,PPH,-0.03654080389768577
24000,24090,23550,23730,22400,PPH,0.0
23460,23820,23010,23730,56100,PPH,0.0
23360,23640,23190,23550,17300,PPH,-0.007585335018963302
23820,23820,23460,23460,7500,PPH,-0.003821656050955413
23460,24090,23460,23820,7500,PPH,0.01534526854219953
23550,23640,23460,23460,15700,PPH,-0.015113350125944613
23460,23820,23460,23550,13300,PPH,0.0038363171355497716
23550,23640,23550,23640,31300,PPH,0.003821656050955413
23820,23820,23550,23820,9800,PPH,0.0076142131979695105
23820,24280,23730,24000,15700,PPH,0.007556675062972307
24000,24280,23910,24280,13300,PPH,0.011666666666666714
24280,24280,24000,24090,7000,PPH,-0.00782537067545308
24450,24450,24090,24180,17600,PPH,0.0037359900373599153
24090,24180,24000,24180,10700,PPH,0.0
24000,24180,24000,24180,28500,PPH,0.0
24180,24360,24000,24000,8900,PPH,-0.007444168734491274
24180,24180,23090,23730,26000,PPH,-0.011249999999999982
23550,23730,23360,23360,35600,PPH,-0.015592077538980176
23460,23460,22640,23460,28400,PPH,0.0042808219178083196
23190,23280,23010,23010,3800,PPH,-0.019181585677749413
23010,23550,23010,23090,28500,PPH,0.0034767492394611743
23090,23190,23090,23090,14100,PPH,0.0
22910,23190,22190,22190,54200,PPH,-0.03897791251624083
22190,22460,22190,22460,19700,PPH,0.012167643082469537
22190,22460,22010,22010,50100,PPH,-0.020035618878005312
22010,22190,21290,21290,49900,PPH,-0.03271240345297588
21740,21740,21560,21740,10900,PPH,0.0211366838891498
21920,22560,21920,22460,17400,PPH,0.03311867525298995
22370,22460,22190,22370,24800,PPH,-0.004007123775601085
22370,22640,22370,22640,7800,PPH,0.0120697362539115
22560,22730,22560,22560,19200,PPH,-0.0035335689045936647
22560,23090,22560,23090,6400,PPH,0.02349290780141855
22730,23010,22640,22830,32500,PPH,-0.011260285838025075
22910,22910,22730,22830,4900,PPH,0.0
22910,22910,22730,22910,12700,PPH,0.003504161191414834
22910,23090,22910,23090,14400,PPH,0.007856831078131732
23010,23190,23010,23090,27600,PPH,0.0
23280,24630,23280,24180,141000,PPH,0.04720658293633617
24360,24360,23730,24000,22400,PPH,-0.007444168734491274
23910,24090,23550,24090,58700,PPH,0.00374999999999992
24180,24180,23910,24000,31200,PPH,-0.0037359900373599153
24180,24180,23820,23910,72500,PPH,-0.003750000000000031
24090,24090,23640,23640,75100,PPH,-0.01129234629861986
23730,23730,23460,23640,37300,PPH,0.0
23730,24000,23730,23820,22900,PPH,0.0076142131979695105
23730,23730,23460,23550,74200,PPH,-0.01133501259445846
23550,23820,23550,23820,107600,PPH,0.01146496815286624
24220,24220,23740,23830,15300,PPH,0.0004198152812762146
23930,23930,23450,23450,9200,PPH,-0.015946286193873282
23740,23740,23260,23550,74400,PPH,0.004264392324093924
23740,24310,23550,23830,43100,PPH,0.011889596602972397
23830,24120,23830,24120,91300,PPH,0.012169534200587417
24030,24030,23740,23930,19400,PPH,-0.007877280265339959
23740,24030,23740,23830,25300,PPH,-0.004178854993731718
24030,24120,23930,23930,43500,PPH,0.004196391103650887
24510,24510,24030,24120,21200,PPH,0.007939824488090164
24310,24410,23830,23830,37800,PPH,-0.012023217247097873
24030,24220,24030,24120,42100,PPH,0.012169534200587417
24220,24220,23930,24030,22600,PPH,-0.003731343283582045
24220,24220,23640,24030,91100,PPH,0.0
24220,24220,24030,24120,21600,PPH,0.0037453183520599342
24220,24510,24120,24410,40200,PPH,0.012023217247097762
24310,24510,24310,24510,25100,PPH,0.004096681687832948
24600,24800,24410,24600,15500,PPH,0.003671970624234966
24600,24890,24510,24700,14500,PPH,0.004065040650406582
24700,24890,24600,24700,12200,PPH,0.0
24600,24700,24600,24700,28500,PPH,0.0
25100,25100,24700,24800,16800,PPH,0.004048582995951344
24800,24800,24600,24700,17800,PPH,-0.0040322580645161255
24700,24800,24700,24700,26800,PPH,0.0
24600,25200,24600,25000,22100,PPH,0.012145748987854255
24800,25100,24800,25100,27800,PPH,0.0040000000000000036
25000,25300,24900,25300,62200,PPH,0.007968127490039834
25100,25400,25100,25300,75600,PPH,0.0
25300,25500,25200,25400,26400,PPH,0.0039525691699604515
25400,25500,25300,25400,11200,PPH,0.0
25400,25500,25300,25300,21800,PPH,-0.003937007874015741
25400,25400,25000,25300,19900,PPH,0.0
25000,25200,25000,25200,7300,PPH,-0.0039525691699604515
25200,25300,25100,25200,9900,PPH,0.0
25300,25400,25300,25300,14500,PPH,0.003968253968253954
25400,25400,25400,25400,16500,PPH,0.0039525691699604515
25400,25900,25300,25600,26600,PPH,0.007874015748031482
25600,26000,25500,26000,24800,PPH,0.015625
26200,26200,26000,26000,8700,PPH,0.0
26000,26000,25800,25900,38900,PPH,-0.0038461538461538325
26000,26000,25700,25700,2500,PPH,-0.007722007722007707
25900,25900,25800,25900,17600,PPH,0.0077821011673151474
26000,26300,25800,26200,42100,PPH,0.01158301158301156
26000,26300,26000,26300,14100,PPH,0.003816793893129722
26200,26200,25800,25800,108100,PPH,-0.019011406844106515
25800,26000,25700,25800,52200,PPH,0.0
25800,25900,25700,25800,22900,PPH,0.0
25800,26000,25700,25700,4600,PPH,-0.003875968992248069
25700,25800,25500,25600,40600,PPH,-0.0038910505836575737
25600,25600,25500,25600,9200,PPH,0.0
25000,25800,25000,25700,42500,PPH,0.00390625
